name,country,lat,lon,population,capital
Nabatiye et Tahta,LB,33.37889,35.48389,120000,0
Naberezhnyye Chelny,RU,55.73718,52.41961,509870,0
Nablus,PS,32.22111,35.25444,130326,0
Nacala,MZ,-14.56257,40.68538,239808,0
Nada,CN,19.52134,109.57895,256652,0
Nadiad,IN,22.69385,72.86157,225071,0
Nador,MA,35.16813,-2.93352,176600,0
Naga,PH,13.61917,123.18139,174931,0
Naga,PH,10.20898,123.758,138727,0
Nagahama,JP,35.38333,136.26667,113636,0
Nagano,JP,36.65,138.18333,372760,0
Nagaoka,JP,37.45,138.85,266936,0
Nagaon,IN,26.35,92.66667,121628,0
Nagapattinam,IN,10.76377,79.84313,102905,0
Nagar Naluakot,BD,24.15608,90.7728,273000,0
Nagareyama,JP,35.8563,139.90266,200136,0
Nagarpur,BD,24.05783,89.87696,238422,0
Nagasaki,JP,32.75,129.88333,409118,0
Nagaur,IN,27.20201,73.73394,105218,0
Nagda,IN,23.45834,75.41759,103501,0
Nagercoil,IN,8.17899,77.43227,224849,0
Nagoya,JP,35.18147,136.90641,2332176,0
Nagpur,IN,21.14631,79.08491,2405665,0
Naha,JP,26.213,127.67851,317625,0
Nahiyat al Iskandariyah,IQ,32.8873,44.34619,100600,0
Naihati,IN,22.89396,88.41521,253221,0
Nairobi,KE,-1.28333,36.81667,4397073,1
Naivasha,KE,-0.71383,36.43261,198444,0
Najaf,IQ,32.02594,44.34625,482576,0
Najafabad,IR,32.63464,51.36525,235281,0
Najafgarh,IN,28.60922,76.97982,1365000,0
Najran,SA,17.49326,44.12766,505652,0
Nakano,JP,35.70449,139.66946,344880,0
Nakhodka,RU,42.8436,132.91831,146920,0
Nakhon Pathom,TH,13.8196,100.04427,117927,0
Nakhon Ratchasima,TH,14.97066,102.10196,126391,0
Nakhon Si Thammarat,TH,8.43333,99.96667,102152,0
Nakuru,KE,-0.30719,36.07225,570674,0
Nalchik,RU,43.49806,43.61889,239300,0
Nalgonda,IN,17.05439,79.26707,154326,0
Nam GJinh,VN,20.43389,106.17729,448225,0
Namangan,UZ,40.9983,71.67257,713220,0
Namp'o,KP,38.7375,125.40778,455000,0
Nampula,MZ,-15.11646,39.2666,770379,0
Namur,BE,50.4669,4.86746,110939,0
Nanbin,CN,29.9994,108.10913,118597,0
Nanchang,CN,28.68396,115.85306,2357839,0
Nanchong,CN,30.79508,106.08473,1858875,0
Nanchuan,CN,29.15201,107.10335,204775,0
Nancun,CN,36.53278,120.13389,124210,0
Nancy,FR,48.68439,6.18496,105058,0
Nanded,IN,19.16023,77.31497,550564,0
Nandurbar,IN,21.36671,74.24051,111037,0
Nandyal,IN,15.47799,78.4836,211424,0
Nangloi Jat,IN,28.67957,77.06799,205596,0
Nanjin,CN,29.98497,106.26529,143766,0
Nanjing,CN,32.06167,118.77778,9314685,0
Nankana Sahib,PK,31.4501,73.70653,130041,0
Nanning,CN,22.81667,108.31667,3839800,0
Nanpiao,CN,41.09822,120.74792,157044,0
Nanping,CN,26.645,118.17361,467875,0
Nanqiao,CN,30.91611,121.44944,361185,0
Nansana,UG,0.36389,32.52861,532800,0
Nantes,FR,47.21725,-1.55336,325070,0
Nantong,CN,32.03028,120.87472,2273326,0
Nantou,CN,22.72171,113.29261,130370,0
Nantou,TW,23.91566,120.66387,105682,0
Nanyang,CN,33.00524,112.54659,1811812,0
Naperville,US,41.78586,-88.14729,147100,0
Naples,IT,40.85216,14.26811,909048,0
Nara-shi,JP,34.68505,135.80485,367353,0
Narasaraopet,IN,16.23488,80.04927,117489,0
Narashino,JP,35.68184,140.04152,176197,0
Narayanganj,BD,23.61352,90.50298,223622,0
Narela,IN,28.85267,77.09288,800000,0
Narita,JP,35.78333,140.31667,132906,0
Narmadapuram,IN,22.74747,77.72736,117988,0
Narowal,PK,32.10197,74.87303,130692,0
Narsingdi,BD,23.92298,90.71768,281080,0
Nashik,IN,19.99727,73.79096,1486053,0
Nashville,US,36.16589,-86.78444,689447,0
Nasim Shahr,IR,35.56504,51.16332,200393,0
Nasimshahr,IR,35.56528,51.1583,200393,0
Nasiriyah,IQ,31.05799,46.25726,558400,0
Nassau,BS,25.05823,-77.34306,227940,1
Nasushiobara,JP,36.97682,140.06642,115794,0
Natal,BR,-5.795,-35.20944,896708,0
Natore,BD,24.41112,88.98673,369138,0
Naucalpan de Juarez,MX,19.47851,-99.23963,834434,0
Navadwip,IN,23.4067,88.36861,111123,0
Navegantes,AO,-12.58997,13.39123,240075,0
Navi Mumbai,IN,19.03681,73.01582,2600000,0
Navoiy,UZ,40.08444,65.37917,144158,0
Navojoa,MX,27.07057,-109.44345,113836,0
Navotas,PH,14.66667,120.95,249463,0
Navsari,IN,20.94237,72.92467,171109,0
Nawabganj,BD,24.59025,88.27444,142361,0
Nawabshah,PK,26.23939,68.40369,363138,0
Nay Pyi Taw,MM,19.745,96.12972,925000,1
Nazarabad,IR,35.95411,50.60607,213388,0
Nazilli,TR,37.91631,28.32225,119370,0
Nazran,RU,43.22597,44.77323,164131,0
Nazret,ET,8.55,39.26667,456900,0
Ndola,ZM,-12.95867,28.63659,627503,0
Neftekamsk,RU,56.08879,54.26383,126805,0
Nefteyugansk,RU,61.09979,72.60349,112632,0
Negara,ID,-8.35694,114.61694,100074,0
Negombo,LK,7.2083,79.8358,137223,0
Nehe,CN,48.4793,124.87016,108253,0
Neihu,TW,25.0815,121.58809,274538,0
Neijiang,CN,29.58354,105.06216,1251095,0
Neili,TW,24.9725,121.26139,112845,0
Neiva,CO,2.93001,-75.27973,357392,0
Nek'emte,ET,9.08333,36.55,156000,0
Nellore,IN,14.44992,79.98697,547621,0
Nepalgunj,NP,28.05,81.61667,166258,0
Nepean,CA,45.33619,-75.7225,180000,0
Netanya,IL,32.33291,34.85992,228204,0
Neue Neustadt,DE,52.15,11.63333,226851,0
Neukoelln,DE,52.47719,13.43126,164636,0
Neuquen,AR,-38.95078,-68.0592,231198,0
Neuss,DE,51.19807,6.68504,152457,0
Nevinnomyssk,RU,44.6333,41.9444,134345,0
New Bedford,US,41.63526,-70.92701,101079,0
New Cairo,EG,30.03,31.47,313139,0
New Delhi,IN,28.62137,77.2148,317797,1
New Haven,US,41.30815,-72.92816,130322,0
New Kingston,JM,18.00747,-76.78319,583958,0
New Mirpur City,PK,33.14782,73.75187,124352,0
New Orleans,US,29.95465,-90.07507,362701,0
New South Memphis,US,35.08676,-90.05676,641608,0
New Taipei City,TW,25.06199,121.45703,4004367,0
New Territories,HK,22.42441,114.11095,3984077,0
New York City,US,40.71427,-74.00597,8804190,0
Newark,US,40.73566,-74.17237,281944,0
Newcastle,AU,-32.92953,151.7801,508437,0
Newcastle,ZA,-27.75796,29.9318,404838,0
Newcastle under Lyme,GB,53,-2.23333,127727,0
Newcastle upon Tyne,GB,54.97328,-1.61396,300125,0
Newport,GB,51.58774,-2.99835,161506,0
Newport News,US,36.98038,-76.42975,186247,0
Newton,CA,49.13333,-122.85,159390,0
Neyagawa,JP,34.76615,135.62759,238549,0
Neyshabur,IR,36.21329,58.79575,220929,0
Neyveli,IN,11.60877,79.4994,179150,0
Nga Bay,VN,9.81371,105.82096,101192,0
Ngaoundere,CM,7.32765,13.58472,238196,0
Ngerulmud,PW,7.50077,134.6238,0,1
Nghi Son,VN,19.32746,105.82145,302210,0
Nghi Xuan,VN,18.658,105.752,118000,0
Ngong,KE,-1.3527,36.6699,102323,0
Nguru,NG,12.87695,10.45536,111014,0
Nha Trang,VN,12.24507,109.19432,579000,0
Niamey,NE,13.51366,2.1098,1323691,1
Nianbo,CN,36.48,102.41639,260184,0
Nice,FR,43.70313,7.26608,342669,0
Nicolas Romero,MX,19.64177,-99.3068,281799,0
Nicosia,CY,35.17284,33.35397,200452,1
Nigel,ZA,-26.43138,28.47713,140644,0
Niigata,JP,37.92259,139.04125,797591,0
Niihama,JP,33.96047,133.30522,123059,0
Niiza,JP,35.82088,139.55791,166017,0
Nijmegen,NL,51.8425,5.85278,177359,0
Nikopol,UA,47.56826,34.39126,105160,0
Nilopolis,BR,-22.8075,-43.41389,147281,0
Niluefer,TR,40.21401,28.91567,536365,0
Nimach,IN,24.45949,74.86625,128561,0
Nimes,FR,43.83665,4.35788,148236,0
Ning'er,CN,23.04053,101.03683,162711,0
Ningbo,CN,29.87819,121.54945,3731203,0
Ningde,CN,26.66167,119.52278,429260,0
Ninh Hoa,VN,12.49187,109.12495,230566,0
Nippes,DE,50.96545,6.95314,113487,0
Nis,RS,43.32472,21.90333,250000,0
Nishi-Tokyo-shi,JP,35.72526,139.5383,207388,0
Nishinomiya,JP,34.71562,135.33199,485587,0
Nishio,JP,34.86667,137.05,169984,0
Niteroi,BR,-22.88333,-43.10361,456456,0
Nizamabad,IN,18.67154,78.0988,311152,0
Nizhnekamsk,RU,55.63794,51.81502,234297,0
Nizhnevartovsk,RU,60.9344,76.5531,244937,0
Nizhniy Novgorod,RU,56.32867,44.00205,1259013,0
Nizhny Tagil,RU,57.91944,59.965,381116,0
Njeru,UG,0.44166,33.17917,178800,0
Nkayi,CG,-4.18396,13.2859,103000,0
Nkongsamba,CM,4.9547,9.9404,162309,0
Nkpor,NG,6.15038,6.83042,103733,0
Nnewi,NG,6.01962,6.91729,193987,0
Nobeoka,JP,32.58333,131.66667,119521,0
Noda,JP,35.94897,139.86793,154114,0
Nogales,MX,31.30862,-110.94217,264782,0
Noginsk,RU,55.86486,38.44853,115979,0
Noida,IN,28.58,77.33,293908,0
Nong Chok,TH,13.85585,100.86216,157138,0
Nong Khaem,TH,13.70594,100.34918,150218,0
Nor Nork,AM,40.19661,44.5669,137300,0
Norfolk,US,36.84681,-76.28522,238005,0
Norilsk,RU,69.3535,88.2027,140800,0
Norman,US,35.22257,-97.43948,128026,0
North Charleston,US,32.85462,-79.97481,108304,0
North Las Vegas,US,36.19886,-115.1175,234807,0
North Peoria,US,40.71754,-89.58426,113004,0
North Shore,NZ,-36.8,174.75,258697,0
North Stamford,US,41.13815,-73.54346,121230,0
Northampton,GB,52.25,-0.88333,245899,0
Norwalk,US,33.90224,-118.08173,107140,0
Norwich,GB,52.62783,1.29834,143135,0
Norzagaray,PH,14.9109,121.0493,140697,0
Nossa Senhora de Fatima,CN,22.20769,113.54831,126000,0
Nossa Senhora do Socorro,BR,-10.855,-37.12611,192330,0
Nottingham,GB,52.9536,-1.15047,323632,0
Nou Barris,ES,41.44163,2.17727,166310,0
Nouadhibou,MR,20.94188,-17.03842,146048,0
Nouakchott,MR,18.08581,-15.9785,1184530,1
Noumea,NC,-22.27407,166.44884,93060,1
Nova Friburgo,BR,-22.28194,-42.53111,191158,0
Nova Iguacu,BR,-22.75917,-43.45111,823302,0
Nova Lima,BR,-19.98556,-43.84667,111697,0
Nova Serrana,BR,-19.87611,-44.98361,105552,0
Nova Vida,AO,-8.90552,13.22213,464985,0
Novara,IT,45.44694,8.62118,101916,0
Novi Sad,RS,45.25167,19.83694,215400,0
Novo Gama,BR,-16.05917,-48.03944,103804,0
Novo Hamburgo,BR,-29.67833,-51.13056,253841,0
Novo-Peredelkino,RU,55.64528,37.33583,115536,0
Novocheboksarsk,RU,56.11095,47.47755,128468,0
Novocherkassk,RU,47.4222,40.09373,166974,0
Novokuybyshevsk,RU,53.09709,49.94001,111800,0
Novokuznetsk,RU,53.75752,87.13599,539616,0
Novomoskovsk,RU,54.01098,38.29084,130982,0
Novorossiysk,RU,44.73188,37.76176,241856,0
Novosibirsk,RU,55.02259,82.93175,1612833,0
Novotroitsk,RU,51.20099,58.31318,106186,0
Novozavodskyi,UA,51.4893,31.25634,179600,0
Novyye Cheremushki,RU,55.7,37.58333,101000,0
Novyye Kuz'minki,RU,55.7,37.75,143000,0
Nowrangapur,IN,19.23114,82.54826,1220946,0
Noyabrsk,RU,63.19309,75.43728,110000,0
Nsukka,NG,6.85783,7.39577,111017,0
Ntuzuma,ZA,-29.739,30.949,125394,0
Nuevo Laredo,MX,27.47629,-99.51639,416055,0
Nuku'alofa,TO,-21.13683,-175.20114,22400,1
Nukus,UZ,42.45861,59.60576,332500,0
Numazu,JP,35.1,138.86667,189486,0
Nunoa,CL,-33.44735,-70.58279,255823,0
Nuremberg,DE,49.45421,11.07752,515543,0
Nuuk,GL,64.18347,-51.72157,14798,1
Nyagatare,RW,-1.2952,30.3226,100000,0
Nyala,SD,12.04888,24.88069,565734,0
Nyingchi,CN,29.64885,94.35509,200000,0
Nyiregyhaza,HU,47.95539,21.71671,117689,0
Nyzhnodniprovsk,UA,48.47546,35.1167,160123,0
Nzega,TZ,-4.21667,33.18333,125193,0
Nzerekore,GN,7.75624,-8.8179,226426,0
O Mon,VN,10.10974,105.62318,129683,0
OErebro,SE,59.27412,15.2066,155989,0
Oakland,US,37.80437,-122.2708,419267,0
Oakville,CA,43.45011,-79.68292,213759,0
Oaxaca,MX,17.06025,-96.72544,255029,0
Obalende,NG,6.44694,3.41528,342000,0
Oberhausen,DE,51.47805,6.8625,219176,0
Obihiro,JP,42.91722,143.20444,166536,0
Obninsk,RU,55.10993,36.61238,107392,0
Obolon,UA,50.5132,30.5055,239500,0
Obuase,GH,6.20228,-1.66796,179604,0
Ocana,CO,8.23773,-73.35604,101158,0
Oceanside,US,33.19587,-117.37948,175691,0
Ochakovo-Matveyevskoye,RU,55.68432,37.44654,114000,0
Ocumare del Tuy,VE,10.1182,-66.77513,166072,0
Odawara,JP,35.25556,139.15972,188856,0
Odense,DK,55.39594,10.38831,180863,0
Odesa,UA,46.48572,30.74383,1010537,0
Odessa,US,31.84568,-102.36764,114428,0
Odintsovo,RU,55.66977,37.27716,137041,0
Offa,NG,8.14911,4.72074,113830,0
Offenbach,DE,50.10061,8.76647,119192,0
Ogaki,JP,35.35,136.61667,161539,0
Ogbomoso,NG,8.13373,4.24014,433030,0
Oita,JP,33.23333,131.6,477715,0
Ojo de Agua,MX,19.68028,-99.01,386290,0
Okara,PK,30.81029,73.45155,533693,0
Okayama,JP,34.65,133.93333,724691,0
Okazaki,JP,34.95,137.16667,384654,0
Okene,NG,7.55122,6.23589,479178,0
Okigwe,NG,5.82917,7.35056,115499,0
Okinawa,JP,26.33583,127.80139,142752,0
Oklahoma City,US,35.46756,-97.51643,681054,0
Okrika,NG,4.74215,7.08368,133271,0
Oktyabrsky,RU,54.48147,53.47103,108200,0
Olanchito,HN,15.48131,-86.57415,124286,0
Olathe,US,38.8814,-94.81913,134305,0
Oldenburg,DE,53.14039,8.21479,159218,0
Oldham,GB,53.54051,-2.1183,237110,0
Oleksandrivskyi,UA,47.96788,37.80335,100330,0
Oleksiyivka,UA,50.04516,36.19322,100500,0
Olinda,BR,-8.00889,-34.85528,366754,0
Olmaliq,UZ,40.84472,69.59833,133400,0
Olongapo,PH,14.82917,120.28278,221178,0
Olsztyn,PL,53.78376,20.49272,169793,0
Omaha,US,41.25626,-95.94043,486051,0
Omdurman,SD,15.64453,32.47773,1849659,0
Ome,JP,35.78389,139.24306,133535,0
Omsk,RU,54.99244,73.36859,1172070,0
Omuta,JP,33.03333,130.45,131974,0
Ondjiva,AO,-17.06667,15.73333,121537,0
Ondo,NG,7.09316,4.83528,375000,0
Ongata Rongai,KE,-1.3953,36.764,172569,0
Ongole,IN,15.50357,80.04454,208344,0
Onitsha,NG,6.14978,6.78569,1553000,0
Onojo,JP,33.53567,130.47861,102085,0
Onomichi,JP,34.41667,133.2,131170,0
Ontario,US,34.06334,-117.65089,171214,0
Ooty,IN,11.4134,76.69521,233426,0
Opole,PL,50.67119,17.92604,127676,0
Oradea,RO,47.0458,21.91833,183105,0
Orai,IN,25.99023,79.45334,158265,0
Oral,KZ,51.24601,51.42558,330000,0
Oran,DZ,35.69906,-0.63588,803329,0
Orange,US,33.78779,-117.85311,140992,0
Oranjestad,AW,12.52398,-70.02703,29998,1
Ordos,CN,39.6086,109.78157,1940653,0
Ordu,TR,40.97782,37.89047,229214,0
Orekhovo-Borisovo,RU,55.61252,37.72639,144000,0
Orekhovo-Borisovo Severnoye,RU,55.61667,37.68333,128000,0
Orekhovo-Zuyevo,RU,55.81242,38.99155,120000,0
Orel,RU,52.96879,36.0791,303696,0
Orenburg,RU,51.76712,55.09883,564773,0
Orihuela,ES,38.08483,-0.94401,101321,0
Orizaba,MX,18.85195,-97.09957,123182,0
Orkney,ZA,-26.98023,26.67272,110052,0
Orlando,US,28.53834,-81.37924,334854,0
Orleans,CA,45.45732,-75.50433,125937,0
Orleans,FR,47.90248,1.90407,116344,0
Ormoc,PH,11.00639,124.6075,238545,0
Orsha,BY,54.51362,30.40365,102759,0
Orsk,RU,51.23206,58.48802,246836,0
Orumiyeh,IR,37.55274,45.07605,577307,0
Oruro,BO,-17.97153,-67.0932,208684,0
Osaka,JP,34.69379,135.50107,2753862,0
Osaki,JP,38.58866,140.973,128763,0
Osan,KR,37.15222,127.07056,238788,0
Osasco,BR,-23.5325,-46.79167,728615,0
Osh,KG,40.52828,72.7985,322164,0
Oshawa,CA,43.90012,-78.84957,175383,0
Oshodi,NG,6.55504,3.34363,170870,0
Oshu,JP,39.13927,141.1685,112937,0
Oslo,NO,59.91273,10.74609,1082575,1
Osmaniye,TR,37.07417,36.24778,202837,0
Osnabrueck,DE,52.27264,8.0498,166462,0
Osogbo,NG,7.77104,4.55698,645000,0
Osorno,CL,-40.57395,-73.13348,135773,0
Ostrava,CZ,49.83465,18.28204,279791,0
Ota,JP,36.3,139.36667,224358,0
Ota,JP,35.56126,139.71605,748081,0
Ota,NG,6.68867,3.23202,251546,0
Otaru,JP,43.18944,141.00222,115333,0
Otsu,JP,35,135.86667,345070,0
Ottakring,AT,48.21667,16.3,104627,0
Ottawa,CA,45.41117,-75.69812,1017449,1
Ottawa South,CA,45.3921,-75.68725,125090,0
Ouagadougou,BF,12.36566,-1.53388,2415266,1
Ouahigouya,BF,13.5769,-2.41786,124587,0
Ouargla,DZ,31.94932,5.32502,169928,0
Oued Zem,MA,32.8627,-6.57359,104029,0
Oujda,MA,34.68139,-1.90858,539711,0
Oulu,FI,65.01236,25.46816,216066,0
Ourense,ES,42.33669,-7.86407,105233,0
Ourinhos,BR,-22.97889,-49.87056,103970,0
Overland Park,US,38.98223,-94.67079,186515,0
Oviedo,ES,43.36029,-5.84476,220027,0
Owerri,NG,5.48363,7.03325,545000,0
Owo,NG,7.1962,5.58681,276574,0
Oxford,GB,51.75222,-1.25596,162100,0
Oxnard,US,34.1975,-119.17705,207254,0
Oyama,JP,36.3,139.8,167647,0
Oyo,NG,7.85367,3.93235,736072,0
P'yongsong,KP,39.24639,125.87194,100000,0
Paarl,ZA,-33.73378,18.97523,236910,0
Pabna,BD,24.00644,89.2372,186781,0
Pachuca de Soto,MX,20.11697,-98.73329,256584,0
Paco do Lumiar,BR,-2.53222,-44.1075,145643,0
Padalarang,ID,-6.83778,107.47278,193114,0
Padang,ID,-0.94924,100.35427,942938,0
Padangsidempuan,ID,1.37952,99.27146,243843,0
Paderborn,DE,51.71905,8.75439,142161,0
Padua,IT,45.40797,11.88586,203725,0
Paech'on-up,KP,37.99306,126.30139,159825,0
Paek'ak,KP,39.46275,125.60594,125924,0
Pagadian,PH,7.8257,123.437,206483,0
Pago Pago,AS,-14.27806,-170.7025,11500,1
Pailou,CN,30.79641,108.3858,104351,0
Pak Kret,TH,13.91179,100.49774,190272,0
Pakdasht,IR,35.47854,51.6834,236319,0
Pakokku,MM,21.33489,95.08438,126938,0
Pakpattan,PK,30.34314,73.38944,126706,0
Palakkad,IN,10.77319,76.65366,132728,0
Palangkaraya,ID,-2.20833,113.91667,318247,0
Palanpur,IN,24.17128,72.43827,141592,0
Palembang,ID,-2.91673,104.7458,1801367,0
Palermo,IT,38.1166,13.3636,648260,0
Palhoca,BR,-27.64528,-48.66778,175272,0
Pali,IN,25.77276,73.32335,230075,0
Palikir,FM,6.92477,158.16109,6942,1
Pallabi,BD,23.825,90.37,597574,0
Pallavaram,IN,12.96796,80.15025,233984,0
Palm Bay,US,28.03446,-80.58866,119760,0
Palma,ES,39.56939,2.65024,438234,0
Palma Soriano,CU,20.21149,-75.99438,102826,0
Palmas,BR,-10.16745,-48.32766,306296,0
Palmdale,US,34.57943,-118.11646,158351,0
Palmira,CO,3.53944,-76.30361,312519,0
Palo Negro,VE,10.17389,-67.54194,128875,0
Palopo,ID,-2.9925,120.19694,184961,0
Paltan,BD,23.73625,90.41426,184492,0
Palu,ID,-0.90833,119.87083,389959,0
Palwal,IN,28.14469,77.32546,131926,0
Pamanukan,ID,-6.28417,107.81056,114290,0
Pamplona,ES,42.81687,-1.64323,208243,0
Pamulang,ID,-6.34278,106.73833,174557,0
Panabo,PH,7.30806,125.68417,211242,0
Panalanoy,PH,11.25111,125.00639,189090,0
Panama City,PA,8.9936,-79.51973,408168,1
Panchkula,IN,30.69461,76.8504,211355,0
Pandi,PH,14.865,120.95722,162725,0
Pandit Deen Dayal Upadhyaya Nagar,IN,25.28307,83.11968,109650,0
Pangkalanbuun,ID,-2.6832,111.6259,108814,0
Pangkalpinang,ID,-2.12914,106.11377,226297,0
Panguila,AO,-8.69335,13.44914,158068,0
Panihati,IN,22.69089,88.37404,378705,0
Panipat,IN,29.38747,76.96825,295970,0
Paniqui,PH,15.6689,120.5806,106190,0
Panjin,CN,41.121,122.0739,1166481,0
Pano Aqil,PK,27.85619,69.11111,102701,0
Panshan,CN,41.18806,122.04944,625040,0
Panvel,IN,18.98878,73.11013,195373,0
Panzhihua,CN,26.58509,101.71276,787177,0
Papeete,PF,-17.5347,-149.56843,26357,1
Par Naogaon,BD,24.80418,88.94875,192464,0
Paradise,US,36.09719,-115.14666,223167,0
Paragominas,BR,-2.99565,-47.35488,105550,0
Parakou,BJ,9.33716,2.63031,255478,0
Paramaribo,SR,5.86638,-55.16682,223757,1
Parana,AR,-31.73271,-60.52897,247139,0
Paranagua,BR,-25.51626,-48.52537,141013,0
Paranaque City,PH,14.48156,121.01749,703245,0
Parauapebas,BR,-6.0675,-49.90222,267836,0
Parbhani,IN,19.26855,76.77081,307170,0
Pardis,IR,35.74687,51.81222,114249,0
Pare,ID,-7.7679,112.198,106007,0
Parelheiros,BR,-23.8275,-46.72694,153695,0
Parepare,ID,-4.0135,119.6255,160309,0
Parintins,BR,-2.62833,-56.73583,101956,0
Paris,FR,48.85341,2.3488,2138551,1
Paris 11 Popincourt,FR,48.8574,2.3795,138170,0
Paris 11e Arrondissement,FR,48.85834,2.37952,144292,0
Paris 12 Reuilly,FR,48.8412,2.3876,138024,0
Paris 12e Arrondissement,FR,48.83523,2.43505,140311,0
Paris 13 Gobelins,FR,48.8322,2.3561,181271,0
Paris 13e Arrondissement,FR,48.8262,2.35986,177833,0
Paris 14 Observatoire,FR,48.8331,2.3264,136455,0
Paris 15 Vaugirard,FR,48.8412,2.3003,229713,0
Paris 16 Passy,FR,48.8637,2.2769,159386,0
Paris 17 Batignolles-Monceau,FR,48.8835,2.3219,159212,0
Paris 18 Buttes-Montmartre,FR,48.8925,2.3444,183127,0
Paris 19 Buttes-Chaumont,FR,48.8817,2.3822,178691,0
Paris 20 Menilmontant,FR,48.8646,2.3984,185140,0
Parla,ES,40.23604,-3.76752,115611,0
Parma,IT,44.79935,10.32618,198292,0
Parnaiba,BR,-2.90472,-41.77667,138008,0
Parnamirim,BR,-5.91556,-35.26278,267036,0
Parung,ID,-6.42139,106.73306,128905,0
Pasadena,US,29.69106,-95.2091,153784,0
Pasadena,US,34.14778,-118.14452,142250,0
Pasarkemis,ID,-6.17028,106.53028,263289,0
Pasay,PH,14.53748,121.00144,416522,0
Paseh,ID,-7.068,107.794,126181,0
Pasig City,PH,14.58691,121.0614,853050,0
Pasir Gudang,MY,1.462,103.9053,534659,0
Pasir Mas,MY,6.04934,102.13987,230424,0
Pasir Puteh,MY,5.83333,102.4,137400,0
Pasrur,PK,32.26286,74.66327,102717,0
Passo Fundo,BR,-28.26278,-52.40667,179529,0
Passos,BR,-20.71889,-46.60972,111939,0
Pasto,CO,1.21456,-77.27846,392930,0
Pasuruan,ID,-7.6453,112.9075,213469,0
Patan,IN,23.8507,72.12963,133737,0
Patan,NP,27.67658,85.31417,299283,0
Paterson,US,40.91677,-74.17181,147754,0
Pathankot,IN,32.27484,75.65287,174306,0
Pathein,MM,16.77919,94.73212,237089,0
Pati,ID,-6.7559,111.038,107028,0
Patiala,IN,30.33625,76.3922,446246,0
Patna,IN,25.59408,85.13563,1684297,0
Patos de Minas,BR,-18.57889,-46.51806,159235,0
Patra,GR,38.2462,21.73508,168034,0
Pattaya,TH,12.93333,100.88333,116417,0
Pattoki,PK,31.02021,73.85333,113735,0
Paulinia,BR,-22.76111,-47.15417,112003,0
Paulista,BR,-7.94083,-34.87306,342167,0
Paulo Afonso,BR,-9.40611,-38.21472,112870,0
Pavlodar,KZ,52.27601,76.96881,329002,0
Pavlohrad,UA,48.53214,35.86878,101430,0
Paya Terubong,MY,5.37278,100.27972,226712,0
Payakumbuh,ID,-0.2159,100.6334,139576,0
Pearland,US,29.56357,-95.28605,108821,0
Pechersk,UA,50.44441,30.52348,100900,0
Pecs,HU,46.07617,18.22814,145347,0
Pedreira,BR,-23.70675,-46.64982,163586,0
Peicheng,CN,34.73611,116.92472,195363,0
Pekalongan,ID,-6.8886,109.6753,324564,0
Pekanbaru,ID,0.51667,101.44167,1167599,0
Pelabuhanratu,ID,-6.9875,106.55139,109523,0
Pelentong,MY,1.5243,103.824,583640,0
Pelotas,BR,-31.76997,-52.34101,320674,0
Pemalang,ID,-6.89193,109.38263,184149,0
Pematangsiantar,ID,2.9595,99.0687,279198,0
Pemba,MZ,-12.97395,40.51775,232932,0
Pembroke Pines,US,26.00315,-80.22394,166611,0
Penalolen,CL,-33.46836,-70.53411,241599,0
Pengpu,CN,31.2855,121.4367,152725,0
Pengze,CN,29.89885,116.54572,350000,0
Penza,RU,53.19568,45.01075,523553,0
Peoria,US,40.69365,-89.58899,115070,0
Peoria,US,33.5806,-112.23738,190985,0
Perbaungan,ID,3.5679,98.956,157174,0
Percut,ID,3.6253,98.864,311063,0
Perdizes,BR,-23.53872,-46.68093,102391,0
Pereira,CO,4.81428,-75.69488,467269,0
Peristeri,GR,38.01539,23.69187,139981,0
Perling,MY,1.48061,103.68381,101263,0
Perm,RU,58.01046,56.25017,982419,0
Perpignan,FR,42.69764,2.89541,110706,0
Perth,AU,-31.95224,115.8614,2384371,0
Perugia,IT,43.1122,12.38878,120137,0
Pervouralsk,RU,56.90528,59.94361,133600,0
Pescara,IT,42.4584,14.20283,119554,0
Peshawar,PK,34.008,71.57849,4758762,0
Pest,HU,47.5,19.08333,1001748,0
Petah Tiqva,IL,32.08707,34.88747,253529,0
Petaling Jaya,MY,3.10726,101.60671,807879,0
Petapa,GT,14.50189,-90.56196,135447,0
Petare,VE,10.47679,-66.80786,364684,0
Peterborough,GB,52.57364,-0.24777,163379,0
Petionville,HT,18.5125,-72.28528,376834,0
Petrogradka,RU,59.96567,30.31154,130455,0
Petrolina,BR,-9.39861,-40.50083,386791,0
Petropavl,KZ,54.87343,69.15065,200920,0
Petropavlovsk-Kamchatsky,RU,53.06393,158.62751,181216,0
Petropolis,BR,-22.505,-43.17861,272691,0
Petrozavodsk,RU,61.78491,34.34691,279190,0
Petrzalka,SK,48.12331,17.12866,112380,0
Pforzheim,DE,48.88436,8.69892,119313,0
Phagwara,IN,31.22452,75.77387,100146,0
Phalaborwa,ZA,-23.94299,31.14107,109468,0
Phan Rang-Thap Cham,VN,11.56432,108.98858,207998,0
Phan Thiet,VN,10.92889,108.10208,228536,0
Phasi Charoen,TH,13.71466,100.43691,122070,0
Philadelphia,US,39.95238,-75.16362,1573916,0
Philipsburg,SX,18.026,-63.04582,1400,1
Phnom Penh,KH,11.56245,104.91601,1573544,1
Pho Yen,VN,21.41978,105.8899,231363,0
